comment_no	user_id_no	contents	reg_time	sympathy_count	antipathy_count
1521570402		이건 왠 뇌피셜 기사야 니가 물어봤냐? 기레기야...	2018-11-13T23:06:17+0900	0	0
1509992702		니들은 검은머리 미국인이들이냐? ㅋㅋ	2018-11-02T07:47:51+0900	0	0
1508592392		내가 과거 노무현시절 참여정부시절 열우당이라는곳에 여자친구한테 끌려 들어갔던적이 있다 이상한 율동과 함께 이상한 군가같은것을 틀더니 열렬히 자본주의 타도를 외치며 노무현정권을 지지하더라....그 위원아지트라는곳에서는 음식점겸 회의장소로 운영되었으며. 주로 서민층으로 이뤄졌던 구성이고 거기 인원들은 그 중 1인이 대출을 받아서 연명하던 도중 재정상 어려워지자 위원장녀석은 보증금.권리금을 빼먹고 도주한 사건까지 벌어졌지.. 그 아 후 무조건 보수로 전향했고. 문재인에 대해서 필사적으로 반대하다보니 이명박.박근혜 를 지지할 수 밖에 없어	2018-11-01T02:03:39+0900	1	0
1508589522		문재인을 막기위해서 이명박.박근혜를 지지했던거였다...이명박.박근혜가 좋아서 지지했던것이 아니였다...더불어 주사파가 괴멸되면 한국은 엄청난 국가가 되었을지도 모르고 지금처럼 양국화도 많이 벌어지지도 않았을것... 이번에도 난국이라서 잘버텨내기 바란다.	2018-11-01T01:56:35+0900	0	0
1508169882		그래도 네이버 댓글 이제야 좀 정상화되고 있네...	2018-10-31T20:15:56+0900	0	0
1507124312		문재앙 때문에 나라 빨간물 들어서 통일하겟네	2018-10-30T21:27:27+0900	3	1
1507111572		확실히 더불어터진당하고 문재앙 과 똥꼬들확실히 머리 쪼개주세요	2018-10-30T21:06:51+0900	1	1
1507022852		문재앙만 죽이세요 ㅜㅜ 살려주세요	2018-10-30T18:57:27+0900	0	2
1507007762		이명박그네보다 더 최악의 대통이 나올줄 정말 꿈에도 생각못했다.미쳤구나 문재인.당신이 인간이냐	2018-10-30T18:35:45+0900	3	2
1506793042		임종석 각하 만세!!!!!	2018-10-30T14:05:40+0900	0	0
1506637842		미국이 우리를 지켜주는 구나 너무나도 감사하다. 영어만 잘하면 트럼프 대통령님께 편지라도 쓰고싶다. 감사합니다 트럼프님 미국정치가님, 제발 범법자와 선량한 국민들을 이용해 도우려는자를 처벌해 주세요.	2018-10-30T11:21:12+0900	2	1
