comment_no	user_id_no	contents	reg_time	sympathy_count	antipathy_count
1523687011		대한민국 국민들도 비핵화가 우선이고 그 전까지는 대북제재를 철저히 이행해야 한다고 생각함..대통령과 정부만 엉뚱한 생각하고 있지..	2018-10-31T10:19:00+0900	0	0
1523677241		핵폐기 없이 설레발 치지 말라고 말할듯..........	2018-10-31T10:05:11+0900	0	0
1523289601		아무말도 안했는데 기레기 이렇게 길게 소설 쓰느라 수고했다  ㅋ	2018-10-30T19:45:10+0900	0	0
1523285771		공조가 아니라 공포를 하러 온거다. 대북제재 발 제대로 맞추라는 거지	2018-10-30T19:38:02+0900	3	0
1523282931		티비보니 북은 평양선언 비준도 없고  NLL도 인정 없고 비핵화 진전도 없고.   동맹국 미국 및 국제사회의 북의 비해화를 위한 대북제재 함께 강력히 해야.	2018-10-30T19:32:48+0900	2	0
1523282911		실질적 핵폐기 진행없이 움직이지 마가 골자였을듯	2018-10-30T19:32:45+0900	1	0
1523277981		문가 임가등 cia 쪽에서 계속종북친중짓거리하면 처리할거같은데ㅋㅋ	2018-10-30T19:24:07+0900	3	0
1523270681		거짓이면 신고하고... 수꼴 소원대로 이뤄야... (조선일보_'통일이 미래다'시리즈)기사 검색 // 북 관광시설 4조 투자하면 연40조 번다 / 통일비용 겁내지만... 혜택이 배 크다 / 남북통합 땐 대륙과 연결된 6000조원 자원강국 / 통일땐 5000km 세계 최대 산업벨트 탄생할 듯 / 통일한국, 2030년엔 영, 불 제친 'G7 대국 / 남북 통일비용 중 국민 세금은 23% 정도 / "통일되면 북과 중 동북 3성이 경제. 평화 허브될 것" / 통일한국, 20년간 경제 혜택만 6300조 / 통일 한국, 안보비 년21조 줄어든다	2018-10-30T19:10:43+0900	0	2
