comment_no	user_id_no	contents	reg_time	sympathy_count	antipathy_count
1506231452		이젠 보수를 바로만들어야죠	2018-10-29T23:14:31+0900	0	0
1505660302		지금까지 나라 맡았던분들 실적 내놓은 사람들 없다는것도 나라걱정에 큰 몫을 했죠.	2018-10-29T13:37:56+0900	0	0
1505657362		미국빼고 전세계 경제가 올해 마이너스... 입만 열면 거짓말 하는건 여전 하구만.. 가장 경계해야 할 기회주의자 앞잡이	2018-10-29T13:32:06+0900	0	0
1505619712		이양반도..조용히 좀...살까 했드만..슬슬 정치적 발언도 하고..정치권에 기어나올라 하네... 아마도 이런말 한마디 던지고 대중의 반응을 좀 보려는 수작이것지...	2018-10-29T12:35:54+0900	0	0
1505585482		글로벌 경기가 순항은 유럽 미국 일본등 선진국 일부고 일본도 주가가 많이떨어진거보면 맞는말은아니지만 한국이 낙폭이 젤큰것도 팩트...	2018-10-29T11:44:18+0900	0	0
1505585252		일베,틀딱충이 매크로 댓글 달아주니 지지도 높은줄 알쥐? ㅋㅋㅋㅋㅋ교활아 그래 나와바라.탈탈 털리고 보수틀딱들 지지율 10%가 니현실이다.	2018-10-29T11:43:58+0900	0	1
1505583992		닭년부역자가 아직도 철창에 안들가고 나불되는구나.	2018-10-29T11:41:57+0900	0	0
1505581662		니가 할말이냐...	2018-10-29T11:38:18+0900	0	0
1505577802		몬 개소리인지  세계 증시가 하락인데 문재인정부가 세계 증시까지 살려야 하나	2018-10-29T11:32:42+0900	0	0
1505567192		너 떠위가 걱정할 문제는 아니지... 입 다물고 조용히 지내라.	2018-10-29T11:18:15+0900	0	0
1505565762		중도보수의 희망이 되어주시길	2018-10-29T11:16:33+0900	1	2
1505538312		황교안이가 대통령이 되어서,  이석기 때려잡듯이,  이 땅에 기생하는 빨갱이 주사파 시끼들   다 때려잡았으면 좋겠다....	2018-10-29T10:45:29+0900	0	1
1505535082		주사파 좌빨 정권이 폐망으로 가는 지름길이라는 것이 증명되었다.  그럼 보수가 맞다는 증거이고.  보수중  그래도 황교안이가 한국과 미국에게 가장 신뢰를 받는 것 같다...	2018-10-29T10:42:34+0900	0	0
1505525782		황교안님은 다른거 할 거 없습니다. 그냥 좌빨 단체, 주사파, 전교조,노조 척결만 하면 됩니다. 그것만이 이나라가 살 길입니다.  기다려라. 재앙아 니들 패거리들 모가지에 단두대의 칼날이 깊숙이 박힐 것이다.	2018-10-29T10:34:26+0900	0	0
1505496032		왜 안좋은지 언제부터 그랬는지는 안보이지	2018-10-29T10:08:41+0900	0	0
1505494902		응원합니다. 지금 한국당에서 헛발질하는 사람이 부족합니다.	2018-10-29T10:07:29+0900	0	0
1505474482		글로벌 경기가 미국빼고 어디가 순항인지...	2018-10-29T09:49:09+0900	0	0
1505464852		휴....이딴 인터뷰 보느라고 월요일 아침을 낭비했다니 열받는다 열받아	2018-10-29T09:40:52+0900	1	1
1505453452		댓글. 연령대좀 봐라.  에효 최순실 사이비 기독교 또 떴구나. 카아~~~퉤!!!	2018-10-29T09:31:12+0900	2	0
1505436572		문재인 정권이 원하는 연방제 통일 하려고 경제를 망가뜨리나 농업국가 협동농장으로 가고 싶은가 60년대로 돌아가고 싶은가 국민들도 정신차려야한다	2018-10-29T09:13:29+0900	0	0
1505435372		제발~대권을 거머쥐고~빨갱이들을 척살 해주세요~그래야  이나라가 삽니다	2018-10-29T09:12:08+0900	1	0
1505433972		문재인 정권은 스스로 멸망의 길에 들어섰다 북핵제거는 안하고 경협만 하자는게 말이되나	2018-10-29T09:10:27+0900	0	0
1505432642		그래 차라리 국정농단주범 오른팔이 나와야 국민들한테 재대로 발리지. 계집질하다 총맞아 디진 박정희를 숭배하는 자유도둑당이야 할인물이 없지. 고작 해봐야 국정농단주범 오른팔 왼팔 쓰 레기만있는겨. 아 최근에 박정희 디진날를 기념하며 무슨행사를 햇던만..다까끼마사오는 일본황제한테 혈서써 일본장교되어 만주에 있는 독립투사와 싸운 쓰 레기야. 그런놈을 숭배하는 자유도둑당..가즈아 적폐	2018-10-29T09:08:56+0900	1	0
1505430402		교활한ㄱ ㅐㅆㄹㄱ	2018-10-29T09:05:57+0900	0	0
1505430092		경제 성장률이 한국보다 낮은 나라가 어디냐? 중국도 6.5퍼센트 넘고, 미국도 한국보다 낫다! 미국과 일본은 실업률 최저치 한국은 최고치 이게 현실이다! 유럽도 몇몇을 빼곤 좋다!	2018-10-29T09:05:34+0900	2	1
1505423672		글로벌 경제가 순항이란다. 황교안은 뉴스는 보고 다니니 니들은  참 대책이 없다.	2018-10-29T08:57:51+0900	0	2
1505423042		또 갑철수, 퇴줏잔, 장인어른 버릇들 나오네... 이제 국민도 만성이 되서 그런 선동, 프레임 지겨워ㅋㅋㅋ	2018-10-29T08:57:07+0900	0	0
1505415212		503번 최대수혜자 황교안  무슨 할말이 있다고 떠들어되나	2018-10-29T08:47:23+0900	1	0
1505411862		뻔뻔하다 황교활. 순실이때 뭐하고 주둥이로만 나라. 안보걱정...대통 대행 의전총리 놀이하더니. 아닥해라	2018-10-29T08:43:19+0900	1	3
1505394762		바끄네아바타새끼가 바뀌OOO처럼 스물스물기어나오네.	2018-10-29T08:20:10+0900	1	2
1505391182		왜 한국의 보수들은 하나 같이 부끄럼도 양심도 없는건가?? 이 좌파 정부가 다 잘 한다는 건 아니다. 그래도 똥줄타며 니들이 망쳐먹은 국가와 경제를 기를 쓰고 뭐라도 해보려 노력하는데 정작 니들은 죽지도 않고 나불나불. 수출 측면과 외환보유고 등의 거시 경제는 좋은데 서민 살림살이 등의 미시경제가 문제인거다. 말이 나와서 하는 말이지만 역대 보수정권 하에서 핍박받고 제대로 대우받지 못한 계층들이 자기들 밥그릇에 대한 제대로 된 보상을 원하는 게 당연한 이치가 아닌가!! 언제까지 대기업 위주의 낙수를 기다리고 받아먹어야 한단 말인가?	2018-10-29T08:14:26+0900	2	1
1505385832		대가리를 박살 낼라 OOO	2018-10-29T08:04:44+0900	0	0
1505385622		경제가 어려운 건 맞습니다. 허나 사실을 오도하는 건 지성인의 태도가 아닙니다. 황교안의 말 속에서 그 또한 정치권력을 탐한다는 냄새를 떨칠 수가 없내요. 경제가 안 좋은건 유가 상승과 함께 미중 무역전쟁으로 인해 전세계가 겪고 있는 글로벌적 문제요. 이명박이  사대강이다 자원외교다 해쳐먹은 100조원이나 박근혜가 기업들로부터 거둬들인 그 엄청난 돈과 관권과 언론을 동원한 여론 조작에 본인의 책임이 하나도 없는 것 처럼 행동하는게 여간 불쾌하지 않내요. 지금 본인은 차기 대권에 대한 권력욕과 정치권에 몸 담기 위한 포석을 깔고 있음	2018-10-29T08:04:22+0900	0	0
1505380512		해쳐먹는것보단 낫다	2018-10-29T07:54:43+0900	2	0
1505380072		황교안 ㅋㅋㅋㅋㅋㅋㅋ공안국가 만들 인간	2018-10-29T07:54:03+0900	0	2
1505379792		너는 박그네때 총리였을때 하는일 없이 서울역 앞인까지 차로 밀고 들어 오고 차들이 받고 도망가서 상대방 길을 막았다 하고 그네를 빨아주기 위해 세계사적으로 유래가 없는 정당을 해산 시키고 근혜정권의 노예새..끼가 뭐 대통령 후보라고 개가 웃는다	2018-10-29T07:53:33+0900	2	0
1505373492		ㅂㅇㅈ님께서  할 말은 아닌듯	2018-10-29T07:40:46+0900	0	0
1505371362		문재인이 경제에 대한 무능으로 일자리없애 집값 폭등시켜 주가는 바닥으로 추락해.....차라리 박근혜가 놀고 있던 시절이 훨씬 나았네....무능한 상사가 설치는 것보다는 가만히ㅠ있어주는게 났지	2018-10-29T07:36:38+0900	0	1
1505370842		수꼴알바들 너네는 네이버에 감사해야되. 여기 없었으면 이런 매크로 작업질도 못했을거거든. 에스더 여러분들 잘 계시죠? 나라가 어찌 돌아갈려고 탄핵당한 정권의 개가 벌써 쳐나외서 설치네 ㅎㅎ	2018-10-29T07:35:51+0900	0	0
1505365272		부끄러운지도 모르고 설치는 작자. 뭐가 어째? 나라가 걱정돼?? 그런 인간이 그런 삶을 살아오셨나??? 이런 인간을 빨아주는 노인네들이랑 당신같은 뻔뻔한 인간이 설치니 나라가 어려운거다.	2018-10-29T07:22:16+0900	0	0
1505363892		주접떨고있네 정파를 떠나서 인간이면 양심이 있어야지 니가 국무총리할때 나라꼬라지가 어땠냐	2018-10-29T07:17:45+0900	0	0
1505354982		부끄러움도  모르는 팔염치한같은 인간.  대체 누가 누구에게  뭐라해?  최순실의 국정논단의 방관자요.  의전만 행기는 의전총리요. 국민들에겐 관심도 없는 막장  총리가 무슨 입이  있어서.  염치가  있다면  한마디도 못 할텐데.  대다수 일반 국민들이 지켜보고 있는데.  저렇게  입을 놀리면  대체  마음이 편안할까?	2018-10-29T06:42:52+0900	2	2
1505348452		난 지금껏 살면서 느끼는 것중에 하나가 자기가 어떤 프로젝트에 참가중이면 아이디어나 대안책 1도 제시하지 않는 것들이 꼭 다른 사람 아이디어나 대안책에는 100개의 태클을 건다는 것이다. 현정부가 잘하고 있다 못한다를 떠나서, 못한다면 다른 경제적 청사진을 제시하고 좀 떠들었으면 좋겠다.	2018-10-29T06:06:11+0900	1	1
1505346562		&lt;속보&gt; 존경하는 국민 여러분.!! 저는 오늘부로 저의 무능력을 실감하고 무능등신 임을 깨닫아 더이상 대통령으로써 직무수행을 불가하므로 모든 공직에서 사임합니다. 조만간 이런뉴스가 나왔으면 합니다. 무능등신 문재앙씨.	2018-10-29T05:53:24+0900	4	1
1505344472		아직은 이렇게 대한민국의 현실을 옳게 보시는 현명하신 분이 계셨군요.	2018-10-29T05:37:01+0900	1	0
