comment_no	user_id_no	contents	reg_time	sympathy_count	antipathy_count
1514856915		이번정부는 정말 무능해~~~~	2018-10-29T04:54:48+0900	1	0
1514856025		일본은 선진국	2018-10-29T04:47:24+0900	1	0
1514854395		누가봐도 중국은 반등할때 우리는 운지중인데 ㅋㅋㅋㅋ	2018-10-29T04:33:26+0900	1	0
1514826615		짱깨 좆되면 그걸로 만족한다 짱깨새끼들은 다 뒤져야됨	2018-10-29T01:42:09+0900	1	0
1514814765		괜찮다...괜찮다...	2018-10-29T01:01:11+0900	0	0
1514804785		하다하다 경제폭망도 중국핑계대는겨!	2018-10-29T00:35:14+0900	1	0
1514801175		아니지.. 문정부 민주당 하는것봐라... 이웃나라 일본은 최대 흑자라는데., 비교된다.잘못뽑았어 ... 인물이 아닌데.....인물이아닌데	2018-10-29T00:27:02+0900	4	0
1514792595		트럼프잘한다 박수치고 중국망한다고 박수치고 낄낄대더니 먼저망하게 생겻네? ㅋㅋㅋ ㅈ도 그어닌것들이 나대더니 꼴좋다	2018-10-29T00:09:43+0900	2	1
1514775035		젖도 모르는것들이 젓가락 13억개 운운한 꼴이다..짱꼴라 똥꼬나 빨고 살아라~	2018-10-28T23:34:50+0900	0	0
1514769545		기업도 포트폴리오가 잘 되어있어야 오래 간다	2018-10-28T23:24:43+0900	0	0
1514769385		문재앙  나라  말아 처묵는데  일년도  안걸렸다 ㅋㅋㅋ 개무능한  신발  짜증.!!!	2018-10-28T23:24:32+0900	7	1
1514766725		한국은 문재인 중국은 트럼프 요소지.. 그 시기가 겹친거지.. 말은 바로하자..	2018-10-28T23:20:09+0900	4	0
1514763755		남조선 기생충 새키들 머 그렇이무	2018-10-28T23:15:15+0900	1	0
1514762245		우리나라 그렇게 쉽게 안죽는다 외국인 공매도가 가장  큰 원인이다	2018-10-28T23:13:08+0900	0	1
1514751995		바람직하다. 좁은 나라에서 인구밀도 중국 3배 공장도 너무 많다 80년대 경제로 돌아가도 되니 공장 절반 쯤 사라지면 좋겠다	2018-10-28T22:57:22+0900	1	0
1514741135		중국이 당분간은 내수경기부양에 집중하겠지만 이는 단기적 수혈일뿐이고 중요한건 중국 수출이 활로가 재게해야한다. 그러기 위해서 이번 미선거후 미중정상회담이 정말 중요하다. 두나라가 현상황에서 타협을 이루기에는 부정적인 시각이 많지만 우리나라가 수출로 먹고사는 나라인데 부디 타협이 잘 이루어지길 바랄수밖에.	2018-10-28T22:40:17+0900	0	0
1514740975		그런데도 금융위는 문제없단다.그럼 국민들이 다 멍청해서 문제 있다고 생각하고 있는거구나.	2018-10-28T22:40:04+0900	2	0
1514739185		문석탄의 친중 반미 노선이 경제를 작살낸것	2018-10-28T22:37:11+0900	2	0
1514731355		중국은 미국이 버르장머리 고치는 중이라 그렇고 헬조선은 재앙이의 통계주도성장때문이다. 경기침체 원인이 완전히 다른거다....	2018-10-28T22:25:25+0900	7	0
