comment_no	user_id_no	contents	reg_time	sympathy_count	antipathy_count
1521685571		여기서 문재인 찍은것 후회한다..공감/후회하지않는다.. 비공감	2018-10-29T05:11:46+0900	2	1
1521684741		평화프로세스 좋아하시네 각종 단어 지어내기 좀 그만해라. 거짓정권아. 가짜평화 놀음으로 젊은애들 선동하고 속여서 정권잡으니 좋냐? 난 지금 삼십대이고 너네가 광우병이네 최순실이네 거짓놀음할때 너네 말이 맞는줄 알고 분노했었어. 그런데 시간을 들여서 영어도 공부하고 외신도 보고 세상을 지켜보니깐 좌파들이 하는 말이 태반이 거짓말이더라. 이제 그만 종북짓거리좀 하고 어서 떠나라. 지켜보기 역겨워죽겠다.	2018-10-29T05:06:27+0900	1	1
1521682841		ㅎㅎㅎ 이제 순공감순 집어넣 놨네  ㅋㅋㅋ	2018-10-29T04:53:33+0900	1	0
1521679411		입만 나불나불 문재인!!! 너같은게  대한민국 대통령이란게 최악의 수치다!!	2018-10-29T04:26:28+0900	0	0
1521674261		이사람이 "난민에"목매는 이유가 어렴풋이 짐작간다 =&gt;이분 아버지가 "문형용"이란 분으로  6.25당시 인민군 "대위" 출신으로 국군 포로수용소에  잡혔다 양심수로 풀려난거라고 말이 있더라...그리고 큰집 친척은 북에 생존해 있고......고향이 북인거지...인터넷 검색하면 다 나오더라..	2018-10-29T03:49:56+0900	1	0
1521672241		옆집에 오춘원이 사는데 =&gt;난 평화를 원한다면서 =&gt;방범창 먼저 뜯고 오춘원의 범죄를 기다리는자 "문xx " =&gt;정은이가 핵무기 수십여발 짱박고 대기중인데 =&gt;전방초소 없애고 대문다 열어재끼고 =&gt;문앞에 지뢰까지 다 치워주시는 "문xx " 간첩 특공대 떼거리로 넘어오기 좋게 길닦아 주는 "문xx"	2018-10-29T03:38:15+0900	2	0
1521671841		세계가 인정하는 국제간첩	2018-10-29T03:35:36+0900	1	0
1521671011		민생부터 챙겨라 대학나온 젊은 사람들도 일자리없어 시장바닥에 생선장사 고향에서 텃밭농사 짖는다 포장마차에서 장사한다 그것도 여의치 않다한다 까딱하다 폐지줍는다 할것도 같다 돈들여 배워 대학나와서 그런거부터 해도 되는가 그럴바엔 대학은 조지라고 나오는가 첨단시대니 사람이 붙어일할데 없다 일자리도 없다 한다 정부는 대책을 강구하라 북한에다만 미치짖말고...	2018-10-29T03:31:11+0900	0	0
1521669171		아직도 제정신 못 차린 평화팔이 좌익 매국노 빨갱이 대통령 문재인	2018-10-29T03:18:58+0900	4	0
1521668951		아무리봐도 문재인 이개 ㅅ키는 OOO이 분명해	2018-10-29T03:17:19+0900	2	0
