comment_no	user_id_no	contents	reg_time	sympathy_count	antipathy_count
1501421663		유럽, 미국, 일본은 개인 레저사고는 수색, 구조, 수송 실비 청구합니다. 일본은 좀 높고 험한사가면 구조보험 들고요. 수색에, 구조에 헬기한번 부르면 몇천, 몇억이 깨질수 있기에... 오스트리아정부는 알프스 조난자 수색비용으로 천몇백만원 청구했는데, 이사라이 구조보험을 안들어놔서 그대로 다토해내게 생겼다고 외신에도 떴었음. 물론 본인 평소 거주지역에서 조난당했을땐 당연히 청구안하지. 본인의지로 '놀러', '외지' 가서 조난당했을때만 실비청구한다는거임.	2018-11-04T19:10:47+0900	1	0
1501410283		이게 나라지. 503  태양의 후예나 볼듯ㅋ	2018-11-04T18:56:21+0900	0	1
1501406873		할 일 없는 군인, 놀러간것들 돈들여 구조ㅋ~~~, 하긴 OOO것도 10억씩 보상해주는 판에ㅋㅋ.	2018-11-04T18:52:04+0900	2	1
1496025373		이번 사이판 태풍에 군수송기 투입한건 우리나라밖에없고 이렇게 일사천리로 자국민 보호한 나라도 우리나라밖에 없다는데 뉴스에선 관광객들 항의하는것만 대대적으로 보여주고... 암튼 언론이 문제야 문제	2018-10-30T10:30:01+0900	6	1
1495835363		이건 뭐 개소리들을 이리 늘어 놓나 정부서 댓글 달라했나 정작 사이판 고립 여행객들은 정부서 나몰라라 한다고 네이버 댓글 도배 하다 시피 했구먼	2018-10-30T04:56:54+0900	0	1
1495834713		아오 좀 네이버 조용하네  \ 첨  싸이판 현지 상황 뉴스 올라올때 날리도 아니었는디 현지 놀러간 관광객들 네이버 댓글 점령하다 시피 해서 본인들 고립도ㅣ었다고 엄청 올리드먼 댓글 숙박업소 조나 비싸고 오무부 쪽은 미동도 안한다고 항공사에 연락하라고만 되풀이한다고  그래서 내가 아이 양반들아 좋은곳 놀러가서 왜이리 고생이여 여서(네이버)이러지말고 청와대 철원올리고 잘들 하는 sns로좀 퍼가라고 홍보좀 하믄 그때서 외무부 움직인터인디 그랬드먼 공감 5에 비공감 27뜨드먼 에라이 ~~~~	2018-10-30T04:52:29+0900	0	0
1495810203		대처가 자랑스럽네요bb	2018-10-30T02:35:12+0900	4	1
1495751843		정말 멋있습니다. 이러라고 세금내요~~ 비슷한 상황을 국민 누구나 겪을 수 있기에! 정부의 빠른 대처에 믿음이 갑니다.	2018-10-30T00:08:43+0900	12	1
1495745743		수송기 3대 보냈으면 더 좋았을 것 같습니다.	2018-10-29T23:59:20+0900	1	0
1495732243		박근혜 정부가 이렇게 했을까?	2018-10-29T23:40:52+0900	7	0
1495729483		역시 정부가 바뀌니 이런 사태에서도 척척~!! 믿음이 갑니다~~^0^)b	2018-10-29T23:37:26+0900	2	0
